"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"","ST32CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftInferiorTemporal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST32SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftInferiorTemporal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST32TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftInferiorTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST32TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftInferiorTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST33SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftInterior","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST34CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftIsthmusCingulate","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST34SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftIsthmusCingulate","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST34TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftIsthmusCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST34TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftIsthmusCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST35CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftLateralOccipital","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST35SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftLateralOccipital","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST35TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftLateralOccipital","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST35TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftLateralOccipital","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST36CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftLateralOrbitofrontal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST36SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftLateralOrbitofrontal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST36TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftLateralOrbitofrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST36TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftLateralOrbitofrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST37SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftLateralVentricle","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST38CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftLingual","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST38SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftLingual","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST38TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftLingual","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST38TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftLingual","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST39CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftMedialOrbitofrontal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST39SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftMedialOrbitofrontal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST39TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftMedialOrbitofrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST39TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftMedialOrbitofrontal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST3SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of CorpusCallosumCentral","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST40CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftMiddleTemporal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST40SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftMiddleTemporal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST40TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftMiddleTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST40TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftMiddleTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST41SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftNonWMHypoIntensities","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST42SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftPallidum","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST43CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftParacentral","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST43SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftParacentral","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST43TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftParacentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST43TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftParacentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST44CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftParahippocampal","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST44SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftParahippocampal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST44TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftParahippocampal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST44TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftParahippocampal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST45CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftParsOpercularis","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST45SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftParsOpercularis","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST45TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftParsOpercularis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST45TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftParsOpercularis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST46CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftParsOrbitalis","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST46SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftParsOrbitalis","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST46TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftParsOrbitalis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST46TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftParsOrbitalis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST47CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftParsTriangularis","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST47SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftParsTriangularis","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST47TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftParsTriangularis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST47TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftParsTriangularis","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST48CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftPericalcarine","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST48SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftPericalcarine","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST48TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftPericalcarine","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST48TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftPericalcarine","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST49CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftPostcentral","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST49SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftPostcentral","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST49TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftPostcentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST49TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftPostcentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST4SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of CorpusCallosumMidAnterior","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST50CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftPosteriorCingulate","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST50SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftPosteriorCingulate","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST50TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftPosteriorCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST50TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftPosteriorCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST51CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftPrecentral","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST51SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftPrecentral","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST51TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftPrecentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST51TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftPrecentral","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST52CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftPrecuneus","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST52SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftPrecuneus","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST52TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftPrecuneus","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST52TS","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Standard Deviation of LeftPrecuneus","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST53SV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (WM Parcellation) of LeftPutamen","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST54CV","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Volume (Cortical Parcellation) of LeftRostralAnteriorCingulate","-4","-4","N","5","0","","-4","-4","mm3","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST54SA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Surface Area of LeftRostralAnteriorCingulate","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
"","ST54TA","UCSFFSL","Longitudinal FreeSurfer (FreeSurfer Version 4.4)","-4","Cortical Thickness Average of LeftRostralAnteriorCingulate","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2013-11-06 08:50:25.0"
